"set","tag","n","lambda","rho","seed","cluster","node","time","M","arms","realised_frac","wall_s_total","wall_s","n_errors","errors","R","BACE","MCMCglmm","Rphylopars","castor","git_hash","imputations_saved"
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s24",300,1,0.5,24,"fir","fc30206","2026-09-26 11:22:35",20,"bace;bace_chain;bace_resid",0.3,4124.021,"bace_fit=2314;bace_chain=1810",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s25",300,1,0.5,25,"fir","fc30206","2026-09-26 11:23:14",20,"bace;bace_chain;bace_resid",0.3,4163.433,"bace_fit=2344.2;bace_chain=1819.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s26",300,1,0.5,26,"fir","fc30208","2026-09-26 11:32:36",20,"bace;bace_chain;bace_resid",0.3,4725.389,"bace_fit=2557.1;bace_chain=2168.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s27",300,1,0.5,27,"fir","fc30208","2026-09-26 11:35:55",20,"bace;bace_chain;bace_resid",0.3,4923.818,"bace_fit=2662.5;bace_chain=2261.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s28",300,1,0.5,28,"fir","fc30208","2026-09-26 11:35:31",20,"bace;bace_chain;bace_resid",0.3,4899.849,"bace_fit=2619.4;bace_chain=2280.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s29",300,1,0.5,29,"fir","fc30630","2026-09-26 11:13:15",20,"bace;bace_chain;bace_resid",0.3,3343.058,"bace_fit=2802.7;bace_chain=540.3",1,"bace_chain","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s3",300,1,0.5,3,"fir","fc30124","2026-09-26 11:36:58",20,"bace;bace_chain;bace_resid",0.3,4987.22,"bace_fit=2674.9;bace_chain=2312.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s30",300,1,0.5,30,"fir","fc30630","2026-09-26 11:55:09",20,"bace;bace_chain;bace_resid",0.3,5856.442,"bace_fit=3373.6;bace_chain=2482.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s31",300,1,0.5,31,"fir","fc30514","2026-09-26 11:42:53",20,"bace;bace_chain;bace_resid",0.3,5121.108,"bace_fit=2861.9;bace_chain=2259.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s32",300,1,0.5,32,"fir","fc30514","2026-09-26 11:52:02",20,"bace;bace_chain;bace_resid",0.3,5669.419,"bace_fit=3157.3;bace_chain=2512.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s33",300,1,0.5,33,"fir","fc30515","2026-09-26 11:52:02",20,"bace;bace_chain;bace_resid",0.3,5669.351,"bace_fit=3210.1;bace_chain=2459.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s34",300,1,0.5,34,"fir","fc30544","2026-09-26 11:54:16",20,"bace;bace_chain;bace_resid",0.3,5804.055,"bace_fit=3293.8;bace_chain=2510.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s35",300,1,0.5,35,"fir","fc30544","2026-09-26 11:47:07",20,"bace;bace_chain;bace_resid",0.3,5374.876,"bace_fit=3041.5;bace_chain=2333.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s36",300,1,0.5,36,"fir","fc30549","2026-09-26 10:19:30",20,"bace;bace_chain;bace_resid",0.3,117.821,"bace_fit=117.8",1,"bace_fit","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s37",300,1,0.5,37,"fir","fc30549","2026-09-26 11:27:21",20,"bace;bace_chain;bace_resid",0.3,4188.541,"bace_fit=2364;bace_chain=1824.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s38",300,1,0.5,38,"fir","fc30359","2026-09-26 11:35:05",20,"bace;bace_chain;bace_resid",0.3,4652.873,"bace_fit=2603;bace_chain=2049.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s39",300,1,0.5,39,"fir","fc30359","2026-09-26 11:45:21",20,"bace;bace_chain;bace_resid",0.3,5268.924,"bace_fit=2957.4;bace_chain=2311.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s4",300,1,0.5,4,"fir","fc30124","2026-09-26 11:35:18",20,"bace;bace_chain;bace_resid",0.3,4886.767,"bace_fit=2618.7;bace_chain=2268",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s40",300,1,0.5,40,"fir","fc30359","2026-09-26 10:19:40",20,"bace;bace_chain;bace_resid",0.3,128.555,"bace_fit=128.6",1,"bace_fit","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s41",300,1,0.5,41,"fir","fc30359","2026-09-26 11:46:03",20,"bace;bace_chain;bace_resid",0.3,5310.29,"bace_fit=2976.2;bace_chain=2334.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s42",300,1,0.5,42,"fir","fc30360","2026-09-26 11:53:39",20,"bace;bace_chain;bace_resid",0.3,5766.789,"bace_fit=3272.7;bace_chain=2494.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s43",300,1,0.5,43,"fir","fc30401","2026-09-26 11:55:36",20,"bace;bace_chain;bace_resid",0.3,5883.587,"bace_fit=3358.1;bace_chain=2525.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s44",300,1,0.5,44,"fir","fc30501","2026-09-26 11:56:11",20,"bace;bace_chain;bace_resid",0.3,5918.685,"bace_fit=3307.6;bace_chain=2611.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s45",300,1,0.5,45,"fir","fc30164","2026-09-26 11:47:02",20,"bace;bace_chain;bace_resid",0.3,5370.184,"bace_fit=3013.2;bace_chain=2357",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s46",300,1,0.5,46,"fir","fc30169","2026-09-26 11:59:07",20,"bace;bace_chain;bace_resid",0.3,6094.795,"bace_fit=3412.9;bace_chain=2681.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s47",300,1,0.5,47,"fir","fc30169","2026-09-26 12:10:54",20,"bace;bace_chain;bace_resid",0.3,6801.714,"bace_fit=3831.9;bace_chain=2969.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s48",300,1,0.5,48,"fir","fc30169","2026-09-26 11:46:06",20,"bace;bace_chain;bace_resid",0.3,5313.226,"bace_fit=2974.6;bace_chain=2338.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s49",300,1,0.5,49,"fir","fc30214","2026-09-26 11:37:50",20,"bace;bace_chain;bace_resid",0.3,4818.155,"bace_fit=2700.6;bace_chain=2117.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s5",300,1,0.5,5,"fir","fc30124","2026-09-26 11:33:41",20,"bace;bace_chain;bace_resid",0.3,4790.202,"bace_fit=2556.1;bace_chain=2234.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s50",300,1,0.5,50,"fir","fc30214","2026-09-26 11:47:10",20,"bace;bace_chain;bace_resid",0.3,5377.733,"bace_fit=3009.6;bace_chain=2368.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s51",300,1,0.5,51,"fir","fc30214","2026-09-26 11:26:54",20,"bace;bace_chain;bace_resid",0.3,4159.822,"bace_fit=2326.4;bace_chain=1833.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s52",300,1,0.5,52,"fir","fc30221","2026-09-26 11:17:31",20,"bace;bace_chain;bace_resid",0.3,3598.57,"bace_fit=1954.2;bace_chain=1644.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s53",300,1,0.5,53,"fir","fc30249","2026-09-26 11:22:01",20,"bace;bace_chain;bace_resid",0.3,3868.52,"bace_fit=2174.7;bace_chain=1693.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s54",300,1,0.5,54,"fir","fc30307","2026-09-26 11:47:23",20,"bace;bace_chain;bace_resid",0.3,5390.87,"bace_fit=3003.9;bace_chain=2387",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s55",300,1,0.5,55,"fir","fc30307","2026-09-26 11:16:59",20,"bace;bace_chain;bace_resid",0.3,3566.193,"bace_fit=1996.8;bace_chain=1569.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s56",300,1,0.5,56,"fir","fc30308","2026-09-26 12:06:18",20,"bace;bace_chain;bace_resid",0.3,6525.526,"bace_fit=3659.7;bace_chain=2865.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s57",300,1,0.5,57,"fir","fc30322","2026-09-26 11:35:08",20,"bace;bace_chain;bace_resid",0.3,4655.15,"bace_fit=2620.3;bace_chain=2034.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s58",300,1,0.5,58,"fir","fc30322","2026-09-26 11:52:27",20,"bace;bace_chain;bace_resid",0.3,5694.744,"bace_fit=3206.2;bace_chain=2488.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s59",300,1,0.5,59,"fir","fc30322","2026-09-26 11:44:34",20,"bace;bace_chain;bace_resid",0.3,5221.788,"bace_fit=2944.6;bace_chain=2277.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s6",300,1,0.5,6,"fir","fc30124","2026-09-26 11:08:56",20,"bace;bace_chain;bace_resid",0.3,3305.415,"bace_fit=1741.5;bace_chain=1563.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s60",300,1,0.5,60,"fir","fc30322","2026-09-26 11:48:08",20,"bace;bace_chain;bace_resid",0.3,5435.602,"bace_fit=3045.4;bace_chain=2390.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s61",300,1,0.5,61,"fir","fc30322","2026-09-26 11:46:11",20,"bace;bace_chain;bace_resid",0.3,5318.628,"bace_fit=2971;bace_chain=2347.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s62",300,1,0.5,62,"fir","fc30322","2026-09-26 11:30:13",20,"bace;bace_chain;bace_resid",0.3,4360.18,"bace_fit=2435.6;bace_chain=1924.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s64",300,1,0.5,64,"fir","fc30322","2026-09-26 11:55:12",20,"bace;bace_chain;bace_resid",0.3,5858.965,"bace_fit=3266.8;bace_chain=2592.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s65",300,1,0.5,65,"fir","fc30326","2026-09-26 11:38:50",20,"bace;bace_chain;bace_resid",0.3,4877.424,"bace_fit=2708.2;bace_chain=2169.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s66",300,1,0.5,66,"fir","fc30328","2026-09-26 11:21:46",20,"bace;bace_chain;bace_resid",0.3,3854.245,"bace_fit=2295.7;bace_chain=1558.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s67",300,1,0.5,67,"fir","fc30339","2026-09-26 11:58:02",20,"bace;bace_chain;bace_resid",0.3,6028.975,"bace_fit=3385.4;bace_chain=2643.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s68",300,1,0.5,68,"fir","fc30340","2026-09-26 10:19:41",20,"bace;bace_chain;bace_resid",0.3,129.383,"bace_fit=129.4",1,"bace_fit","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s69",300,1,0.5,69,"fir","fc30549","2026-09-26 11:39:33",20,"bace;bace_chain;bace_resid",0.3,4700.152,"bace_fit=2694.2;bace_chain=2006",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s7",300,1,0.5,7,"fir","fc30126","2026-09-26 11:58:59",20,"bace;bace_chain;bace_resid",0.3,6307.816,"bace_fit=3521.8;bace_chain=2786.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s70",300,1,0.5,70,"fir","fc30359","2026-09-26 11:45:30",20,"bace;bace_chain;bace_resid",0.3,5058.297,"bace_fit=2845.3;bace_chain=2213",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s71",300,1,0.5,71,"fir","fc30360","2026-09-26 11:25:14",20,"bace;bace_chain;bace_resid",0.3,3842.242,"bace_fit=2205;bace_chain=1637.3",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s72",300,1,0.5,72,"fir","fc30402","2026-09-26 11:32:04",20,"bace;bace_chain;bace_resid",0.3,4252.245,"bace_fit=2364.8;bace_chain=1887.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s73",300,1,0.5,73,"fir","fc30402","2026-09-26 11:51:41",20,"bace;bace_chain;bace_resid",0.3,5428.925,"bace_fit=3025.4;bace_chain=2403.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s74",300,1,0.5,74,"fir","fc30410","2026-09-26 11:24:30",20,"bace;bace_chain;bace_resid",0.3,3798.346,"bace_fit=2171.4;bace_chain=1626.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s75",300,1,0.5,75,"fir","fc30444","2026-09-26 11:50:36",20,"bace;bace_chain;bace_resid",0.3,5363.932,"bace_fit=2954.2;bace_chain=2409.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s76",300,1,0.5,76,"fir","fc30116","2026-09-26 11:57:40",20,"bace;bace_chain;bace_resid",0.3,5788.225,"bace_fit=3202.3;bace_chain=2585.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s77",300,1,0.5,77,"fir","fc30116","2026-09-26 11:56:07",20,"bace;bace_chain;bace_resid",0.3,5695.393,"bace_fit=3164.7;bace_chain=2530.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s78",300,1,0.5,78,"fir","fc30116","2026-09-26 11:38:12",20,"bace;bace_chain;bace_resid",0.3,4620.429,"bace_fit=2567.5;bace_chain=2052.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s79",300,1,0.5,79,"fir","fc30116","2026-09-26 11:55:48",20,"bace;bace_chain;bace_resid",0.3,5676.409,"bace_fit=3155.5;bace_chain=2520.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s8",300,1,0.5,8,"fir","fc30126","2026-09-26 11:33:46",20,"bace;bace_chain;bace_resid",0.3,4794.987,"bace_fit=2676.2;bace_chain=2118.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s80",300,1,0.5,80,"fir","fc30116","2026-09-26 11:57:31",20,"bace;bace_chain;bace_resid",0.3,5779.177,"bace_fit=3214.1;bace_chain=2565.1",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s81",300,1,0.5,81,"fir","fc30119","2026-09-26 11:51:44",20,"bace;bace_chain;bace_resid",0.3,5432.331,"bace_fit=3040.2;bace_chain=2392.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s82",300,1,0.5,82,"fir","fc30230","2026-09-26 11:50:33",20,"bace;bace_chain;bace_resid",0.3,5361.393,"bace_fit=3018.9;bace_chain=2342.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s83",300,1,0.5,83,"fir","fc30230","2026-09-26 11:57:52",20,"bace;bace_chain;bace_resid",0.3,5800.38,"bace_fit=3279.2;bace_chain=2521.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s84",300,1,0.5,84,"fir","fc30316","2026-09-26 12:06:28",20,"bace;bace_chain;bace_resid",0.3,6316.246,"bace_fit=3509.2;bace_chain=2807",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s85",300,1,0.5,85,"fir","fc30316","2026-09-26 11:59:57",20,"bace;bace_chain;bace_resid",0.3,5924.792,"bace_fit=3287.6;bace_chain=2637.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s86",300,1,0.5,86,"fir","fc30322","2026-09-26 11:45:54",20,"bace;bace_chain;bace_resid",0.3,5081.663,"bace_fit=2850.5;bace_chain=2231.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s87",300,1,0.5,87,"fir","fc30328","2026-09-26 10:23:08",20,"bace;bace_chain;bace_resid",0.3,116.56,"bace_fit=116.6",1,"bace_fit","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s88",300,1,0.5,88,"fir","fc30340","2026-09-26 11:52:43",20,"bace;bace_chain;bace_resid",0.3,5491.323,"bace_fit=3068.4;bace_chain=2422.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s89",300,1,0.5,89,"fir","fc20625","2026-09-26 11:53:18",20,"bace;bace_chain;bace_resid",0.3,5525.439,"bace_fit=3085.7;bace_chain=2439.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s9",300,1,0.5,9,"fir","fc30130","2026-09-26 11:58:13",20,"bace;bace_chain;bace_resid",0.3,6261.419,"bace_fit=3484.6;bace_chain=2776.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s90",300,1,0.5,90,"fir","fc20625","2026-09-26 11:46:37",20,"bace;bace_chain;bace_resid",0.3,5125.373,"bace_fit=2860.9;bace_chain=2264.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s91",300,1,0.5,91,"fir","fc20625","2026-09-26 11:51:04",20,"bace;bace_chain;bace_resid",0.3,5392.449,"bace_fit=3010.8;bace_chain=2381.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s92",300,1,0.5,92,"fir","fc30642","2026-09-26 12:03:06",20,"bace;bace_chain;bace_resid",0.3,5888.519,"bace_fit=3352.8;bace_chain=2535.8",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s93",300,1,0.5,93,"fir","fc30546","2026-09-26 11:58:49",20,"bace;bace_chain;bace_resid",0.3,5631.618,"bace_fit=3157.5;bace_chain=2474.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s94",300,1,0.5,94,"fir","fc30118","2026-09-26 11:52:23",20,"bace;bace_chain;bace_resid",0.3,5245.536,"bace_fit=2859.7;bace_chain=2385.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s95",300,1,0.5,95,"fir","fc30170","2026-09-26 11:37:51",20,"bace;bace_chain;bace_resid",0.3,4373.772,"bace_fit=2452.9;bace_chain=1920.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s96",300,1,0.5,96,"fir","fc30269","2026-09-26 11:51:19",20,"bace;bace_chain;bace_resid",0.3,5181.421,"bace_fit=2897;bace_chain=2284.4",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s97",300,1,0.5,97,"fir","fc30328","2026-09-26 11:43:20",20,"bace;bace_chain;bace_resid",0.3,4702.837,"bace_fit=2782.9;bace_chain=1920",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s98",300,1,0.5,98,"fir","fc30508","2026-09-26 12:01:46",20,"bace;bace_chain;bace_resid",0.3,5580.119,"bace_fit=3128.1;bace_chain=2452",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l1_r0.5_mcar0.3_n300_M20_s99",300,1,0.5,99,"fir","fc30546","2026-09-26 12:01:45",20,"bace;bace_chain;bace_resid",0.3,5579.266,"bace_fit=3135.4;bace_chain=2443.9",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n100_M20_s1",100,0.3,0,1,"nibi","c647.nibi.sharcnet","2026-09-26 09:46:40",20,"bace;bace_chain;bace_resid",0.3,2083.766,"bace_fit=1159.2;bace_chain=924.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n100_M20_s10",100,0.3,0,10,"nibi","c679.nibi.sharcnet","2026-09-26 10:31:43",20,"bace;bace_chain;bace_resid",0.3,2383.842,"bace_fit=1330.2;bace_chain=1053.7",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n100_M20_s100",100,0.3,0,100,"nibi","c266.nibi.sharcnet","2026-09-26 10:44:17",20,"bace;bace_chain;bace_resid",0.3,2395.956,"bace_fit=1324.3;bace_chain=1071.6",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n100_M20_s101",100,0.3,0,101,"nibi","c637.nibi.sharcnet","2026-09-26 10:08:29",20,"bace;bace_chain;bace_resid",0.3,2256.701,"bace_fit=1259.2;bace_chain=997.5",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
"bace","rubin_types_mixed_BM_l0.3_r0_mcar0.3_n100_M20_s102",100,0.3,0,102,"nibi","c637.nibi.sharcnet","2026-09-26 10:46:05",20,"bace;bace_chain;bace_resid",0.3,2254.359,"bace_fit=1269.2;bace_chain=985.2",0,"","4.5.0","0.1.0","2.36",NA,NA,"55a0998",TRUE
