"dgp","n","lambda","rho","evo","miss","frac","trait","arm","n_reps","n_cells","ece","ece_mcse"
"types_mixed",100,1,0,"OU","mcar",0.3,"bin","gnn_off_rphylopars",200,6000,0.112560736879891,0.006879548733307
"types_mixed",1000,1,0,"OU","mcar",0.3,"bin","gnn_off_rphylopars",200,60000,0.199747763372251,0.0019115315989217
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"bin","gnn_off_rphylopars",200,6000,0.0433345935322888,0.00696331954439643
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"bin","gnn_off_rphylopars",200,60000,0.0177899669881115,0.00241501538015547
"types_mixed",100,1,0.5,"OU","mcar",0.3,"bin","gnn_off_rphylopars",200,6000,0.114245698440186,0.0059024462728945
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"bin","gnn_off_rphylopars",200,60000,0.200231767874282,0.00181018248147835
"types_mixed",100,0.3,0,"BM","mcar",0.1,"bin","gnn_on",200,2000,0.0317411470184599,0.00871243894638294
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"bin","gnn_on",200,20000,0.0239567697529957,0.00366072703522277
"types_mixed",100,1,0,"BM","mcar",0.1,"bin","gnn_on",200,2000,0.130850365814926,0.00672756584477039
"types_mixed",1000,1,0,"BM","mcar",0.1,"bin","gnn_on",200,20000,0.189984466577562,0.00367152112329394
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"bin","gnn_on",200,2000,0.0277174406868096,0.00897957114270494
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"bin","gnn_on",200,20000,0.0271066591107675,0.00380826622417721
"types_mixed",100,1,0.5,"BM","mcar",0.1,"bin","gnn_on",200,2000,0.138357512238196,0.00776384297401247
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"bin","gnn_on",200,20000,0.186870663441938,0.00420351126260156
"types_mixed",100,0.3,0,"OU","mcar",0.1,"bin","gnn_on",200,2000,0.0442970082750313,0.00854210513580866
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"bin","gnn_on",200,20000,0.0498647447031632,0.00468828940102728
"types_mixed",100,1,0,"OU","mcar",0.1,"bin","gnn_on",200,2000,0.125166935512657,0.00711484335581368
"types_mixed",1000,1,0,"OU","mcar",0.1,"bin","gnn_on",200,20000,0.190709085282868,0.00216302758590715
"types_mixed",100,0.3,0.5,"OU","mcar",0.1,"bin","gnn_on",200,2000,0.0370353703857907,0.0095776683627932
"types_mixed",1000,0.3,0.5,"OU","mcar",0.1,"bin","gnn_on",200,20000,0.0460012410808969,0.00431934783564377
"types_mixed",100,1,0.5,"OU","mcar",0.1,"bin","gnn_on",200,2000,0.129800974303054,0.00666668841939204
"types_mixed",1000,1,0.5,"OU","mcar",0.1,"bin","gnn_on",200,20000,0.19537137997858,0.00226392934581142
"types_mixed",100,0.3,0,"BM","clade",0.3,"bin","gnn_on",200,5997,0.0378167275372872,0.00864199859000949
"types_mixed",1000,0.3,0,"BM","clade",0.3,"bin","gnn_on",200,59938,0.0302098753491277,0.00586357890232227
"types_mixed",100,1,0,"BM","clade",0.3,"bin","gnn_on",200,5997,0.107537969568016,0.00975001535703454
"types_mixed",1000,1,0,"BM","clade",0.3,"bin","gnn_on",200,59938,0.170746297172192,0.00506673687577306
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"bin","gnn_on",200,5997,0.0428444004014942,0.00916493632559208
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"bin","gnn_on",200,59938,0.0220169631701454,0.00473394007593032
"types_mixed",100,1,0.5,"BM","clade",0.3,"bin","gnn_on",200,5997,0.0954791483826303,0.00999372304916357
"types_mixed",1000,1,0.5,"BM","clade",0.3,"bin","gnn_on",200,59938,0.169198247006972,0.0052150395747013
"types_mixed",100,0.3,0,"OU","clade",0.3,"bin","gnn_on",200,5997,0.0466763140725088,0.00787517934982682
"types_mixed",1000,0.3,0,"OU","clade",0.3,"bin","gnn_on",200,59938,0.037032474529863,0.00515200783466311
"types_mixed",100,1,0,"OU","clade",0.3,"bin","gnn_on",200,5997,0.0795370343224705,0.010399710512405
"types_mixed",1000,1,0,"OU","clade",0.3,"bin","gnn_on",200,59938,0.152721324754281,0.00483314763397425
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"bin","gnn_on",200,5997,0.0440420254556642,0.0079039505368939
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"bin","gnn_on",200,59938,0.0398143043476151,0.00497069357051828
"types_mixed",100,1,0.5,"OU","clade",0.3,"bin","gnn_on",200,5997,0.0868816246488631,0.0102400497653243
"types_mixed",1000,1,0.5,"OU","clade",0.3,"bin","gnn_on",200,59938,0.158475962168973,0.00546618476560699
"types_mixed",100,0.3,0,"BM","mar",0.3,"bin","gnn_on",200,5890,0.0468778197403676,0.00912714154331046
"types_mixed",1000,0.3,0,"BM","mar",0.3,"bin","gnn_on",200,60586,0.0469414577978411,0.00617256357647399
"types_mixed",100,1,0,"BM","mar",0.3,"bin","gnn_on",200,5929,0.114098871261416,0.00761407223703645
"types_mixed",1000,1,0,"BM","mar",0.3,"bin","gnn_on",200,60322,0.183594120599677,0.00360956240449468
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"bin","gnn_on",200,5872,0.057079008780108,0.00941620393566464
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"bin","gnn_on",200,60484,0.0412684343922826,0.00630046509649411
"types_mixed",100,1,0.5,"BM","mar",0.3,"bin","gnn_on",200,5967,0.115131190345618,0.0070414797806395
"types_mixed",1000,1,0.5,"BM","mar",0.3,"bin","gnn_on",200,60214,0.17968432273926,0.0045242835707224
"types_mixed",100,0.3,0,"OU","mar",0.3,"bin","gnn_on",200,5897,0.0595511347652279,0.00866208112164596
"types_mixed",1000,0.3,0,"OU","mar",0.3,"bin","gnn_on",200,60439,0.0678152535978458,0.00601939753215151
"types_mixed",100,1,0,"OU","mar",0.3,"bin","gnn_on",200,5925,0.102436824173215,0.00795253305574258
"types_mixed",1000,1,0,"OU","mar",0.3,"bin","gnn_on",200,60332,0.181475876868881,0.00294033755074586
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"bin","gnn_on",200,5897,0.0692836754640931,0.0094667693637381
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"bin","gnn_on",200,60518,0.0571532413111609,0.00534638628884307
"types_mixed",100,1,0.5,"OU","mar",0.3,"bin","gnn_on",200,5901,0.0953408096138534,0.00866483244566176
"types_mixed",1000,1,0.5,"OU","mar",0.3,"bin","gnn_on",200,60290,0.185720103620574,0.00220341470133078
"types_mixed",100,0.3,0,"OU","mcar",0.3,"bin","gnn_on",200,6000,0.0454526741177015,0.0063339643156302
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"bin","gnn_on",200,60000,0.0451944114883945,0.0041166965039265
"types_mixed",100,1,0,"OU","mcar",0.3,"bin","gnn_on",200,6000,0.108223796260383,0.00722857513982896
"types_mixed",1000,1,0,"OU","mcar",0.3,"bin","gnn_on",200,60000,0.191370828997104,0.0025839013041217
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"bin","gnn_on",200,6000,0.0464140053566877,0.0066897778521799
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"bin","gnn_on",200,60000,0.0400653491316983,0.00422553952842426
"types_mixed",100,1,0.5,"OU","mcar",0.3,"bin","gnn_on",200,6000,0.103897700170405,0.00666571355837781
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"bin","gnn_on",200,60000,0.189152163557851,0.00177905957134064
"types_mixed",100,0.3,0,"BM","mcar",0.1,"bin","gnn_on_full",200,2000,0.0361981148521365,0.0101232063893469
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"bin","gnn_on_full",200,20000,0.0235506079898459,0.0040324805919311
"types_mixed",100,1,0,"BM","mcar",0.1,"bin","gnn_on_full",185,1850,0.14724257311348,0.00795370536138747
"types_mixed",1000,1,0,"BM","mcar",0.1,"bin","gnn_on_full",191,19100,0.199900917503473,0.00236566455698541
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"bin","gnn_on_full",200,2000,0.0324306106345735,0.00874874583260082
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"bin","gnn_on_full",200,20000,0.0283287423693745,0.00368124492258027
"types_mixed",100,1,0.5,"BM","mcar",0.1,"bin","gnn_on_full",183,1830,0.15120260436828,0.0078186881792838
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"bin","gnn_on_full",193,19300,0.194363754429262,0.00373031627723192
"types_mixed",100,0.3,0,"OU","mcar",0.1,"bin","gnn_on_full",200,2000,0.0485668587732418,0.00911701007157676
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"bin","gnn_on_full",200,20000,0.0501166037894053,0.00493502775595533
"types_mixed",100,1,0,"OU","mcar",0.1,"bin","gnn_on_full",200,2000,0.135705928821131,0.00722407366027595
"types_mixed",1000,1,0,"OU","mcar",0.1,"bin","gnn_on_full",199,19900,0.195873382675695,0.00160297730505083
"types_mixed",100,0.3,0.5,"OU","mcar",0.1,"bin","gnn_on_full",200,2000,0.0398969687793848,0.00872110693303021
"types_mixed",1000,0.3,0.5,"OU","mcar",0.1,"bin","gnn_on_full",200,20000,0.0445852277904224,0.00473096891493848
"types_mixed",100,1,0.5,"OU","mcar",0.1,"bin","gnn_on_full",197,1970,0.13512808997588,0.00634407353587533
"types_mixed",1000,1,0.5,"OU","mcar",0.1,"bin","gnn_on_full",200,20000,0.198563598193633,0.00217509850460177
"types_mixed",100,0.3,0,"BM","clade",0.3,"bin","gnn_on_full",200,5997,0.0430902224841035,0.00757040951892644
"types_mixed",1000,0.3,0,"BM","clade",0.3,"bin","gnn_on_full",200,59938,0.0307175105175394,0.00561294914086008
"types_mixed",100,1,0,"BM","clade",0.3,"bin","gnn_on_full",185,5561,0.10810344846399,0.00983534751793209
"types_mixed",1000,1,0,"BM","clade",0.3,"bin","gnn_on_full",191,57231,0.176164509575974,0.004893284194891
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"bin","gnn_on_full",200,5997,0.0458097711860009,0.00850951688290594
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"bin","gnn_on_full",200,59938,0.0232442775437149,0.00505293228558005
"types_mixed",100,1,0.5,"BM","clade",0.3,"bin","gnn_on_full",183,5490,0.120108420783357,0.0113293812572835
"types_mixed",1000,1,0.5,"BM","clade",0.3,"bin","gnn_on_full",193,57827,0.177575949970495,0.00537423230665426
"types_mixed",100,0.3,0,"OU","clade",0.3,"bin","gnn_on_full",200,5997,0.0434872931159964,0.00711996010224412
"types_mixed",1000,0.3,0,"OU","clade",0.3,"bin","gnn_on_full",200,59938,0.0374769656645646,0.00522647891117891
"types_mixed",100,1,0,"OU","clade",0.3,"bin","gnn_on_full",200,5997,0.0872984762761602,0.00963057573274596
"types_mixed",1000,1,0,"OU","clade",0.3,"bin","gnn_on_full",199,59639,0.159100546896734,0.0040273510068301
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"bin","gnn_on_full",200,5997,0.0479752399100731,0.00809171993638202
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"bin","gnn_on_full",200,59938,0.0403036950517453,0.00511219286286407
"types_mixed",100,1,0.5,"OU","clade",0.3,"bin","gnn_on_full",197,5907,0.0869470289266128,0.00961583026935011
"types_mixed",1000,1,0.5,"OU","clade",0.3,"bin","gnn_on_full",200,59938,0.16230621116618,0.00501639718289013
"types_mixed",100,0.3,0,"BM","mar",0.3,"bin","gnn_on_full",200,5890,0.0490769834791467,0.00855005593297847
"types_mixed",1000,0.3,0,"BM","mar",0.3,"bin","gnn_on_full",200,60586,0.047300586658049,0.00663515519816776
"types_mixed",100,1,0,"BM","mar",0.3,"bin","gnn_on_full",185,5477,0.12255787587259,0.00787059640501835
"types_mixed",1000,1,0,"BM","mar",0.3,"bin","gnn_on_full",191,57623,0.193650342472955,0.00318569217666143
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"bin","gnn_on_full",200,5872,0.0587440578564558,0.00919620955078204
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"bin","gnn_on_full",200,60484,0.0416145345464425,0.00629118261592703
"types_mixed",100,1,0.5,"BM","mar",0.3,"bin","gnn_on_full",183,5437,0.134977247976634,0.00870807412260645
"types_mixed",1000,1,0.5,"BM","mar",0.3,"bin","gnn_on_full",193,58062,0.187736147023736,0.00440664835688583
"types_mixed",100,0.3,0,"OU","mar",0.3,"bin","gnn_on_full",200,5897,0.0610314291210244,0.00900595440076962
"types_mixed",1000,0.3,0,"OU","mar",0.3,"bin","gnn_on_full",200,60439,0.0679369537605243,0.00542998836083199
"types_mixed",100,1,0,"OU","mar",0.3,"bin","gnn_on_full",200,5925,0.106301605770845,0.00747941040397095
"types_mixed",1000,1,0,"OU","mar",0.3,"bin","gnn_on_full",199,60032,0.186046734400645,0.00304700046444104
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"bin","gnn_on_full",200,5897,0.0681981405447454,0.00936636175382506
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"bin","gnn_on_full",200,60518,0.0580253440432382,0.00551506631501946
"types_mixed",100,1,0.5,"OU","mar",0.3,"bin","gnn_on_full",197,5806,0.10008365040947,0.00811014616524175
"types_mixed",1000,1,0.5,"OU","mar",0.3,"bin","gnn_on_full",200,60290,0.188871104313423,0.00256767655400159
"types_mixed",100,0.3,0,"OU","mcar",0.3,"bin","gnn_on_full",200,6000,0.0454113034130243,0.00686705814897379
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"bin","gnn_on_full",200,60000,0.043809469173414,0.00414732972470667
"types_mixed",100,1,0,"OU","mcar",0.3,"bin","gnn_on_full",200,6000,0.112837494480634,0.00735804118990896
"types_mixed",1000,1,0,"OU","mcar",0.3,"bin","gnn_on_full",199,59700,0.194907528438052,0.00280155191049538
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"bin","gnn_on_full",200,6000,0.0454934249646468,0.00729632562320784
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"bin","gnn_on_full",200,60000,0.0406273092697979,0.00422249189195248
"types_mixed",100,1,0.5,"OU","mcar",0.3,"bin","gnn_on_full",197,5910,0.111184262716978,0.00703496874020761
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"bin","gnn_on_full",200,60000,0.191487268594618,0.00184336714984447
"types_mixed",100,0.3,0,"BM","mcar",0.1,"cat3","bace",100,1000,0.219049512110696,0.0163498316343267
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"cat3","bace",97,9700,0.0558659793814433,0.00478825838753193
"types_mixed",100,1,0,"BM","mcar",0.1,"cat3","bace",100,1000,0.0341636606599455,0.0093564817569776
"types_mixed",1000,1,0,"BM","mcar",0.1,"cat3","bace",71,7100,0.0174432254344782,0.00401264559843675
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"cat3","bace",100,1000,0.191845712225511,0.0156462096118035
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"cat3","bace",79,7900,0.037620253164557,0.00594113682119516
"types_mixed",100,1,0.5,"BM","mcar",0.1,"cat3","bace",100,1000,0.0459259595066097,0.0117595361021114
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"cat3","bace",100,10000,0.00832304678362565,0.00282373250513864
"types_mixed",100,0.3,0,"OU","mcar",0.1,"cat3","bace",100,1000,0.215502879636703,0.0147902149792314
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"cat3","bace",65,6500,0.0485461538461538,0.00625498119054185
"types_mixed",100,1,0,"OU","mcar",0.1,"cat3","bace",100,1000,0.0407327034119991,0.0104838554088153
"types_mixed",1000,1,0,"OU","mcar",0.1,"cat3","bace",70,7000,0.0110784716693695,0.00275061589454771
"types_mixed",100,0.3,0.5,"OU","mcar",0.1,"cat3","bace",100,1000,0.183502463089886,0.0146774922666243
"types_mixed",1000,0.3,0.5,"OU","mcar",0.1,"cat3","bace",65,6500,0.0402076923076923,0.00549670087649905
"types_mixed",100,1,0.5,"OU","mcar",0.1,"cat3","bace",100,1000,0.0376845730250142,0.00947371307368513
"types_mixed",1000,1,0.5,"OU","mcar",0.1,"cat3","bace",68,6800,0.00699172504696883,0.00255480313850123
"types_mixed",100,0.3,0,"BM","clade",0.3,"cat3","bace",100,3013,0.17907286473145,0.0125600353098418
"types_mixed",1000,0.3,0,"BM","clade",0.3,"cat3","bace",30,8960,0.11703125,0.00641030047820539
"types_mixed",100,1,0,"BM","clade",0.3,"cat3","bace",100,3013,0.0472242086336491,0.0142157212907751
"types_mixed",1000,1,0,"BM","clade",0.3,"cat3","bace",30,8960,0.0487378050267906,0.0195262586704072
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"cat3","bace",100,3013,0.146786541896355,0.012308125267494
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"cat3","bace",30,8960,0.101891741071428,0.00673967054848809
"types_mixed",100,1,0.5,"BM","clade",0.3,"cat3","bace",100,3013,0.0349546799858529,0.0114154523413441
"types_mixed",1000,1,0.5,"BM","clade",0.3,"cat3","bace",30,8960,0.0512827683571317,0.0179268905318641
"types_mixed",100,0.3,0,"OU","clade",0.3,"cat3","bace",100,3013,0.182165311084345,0.00971257155215783
"types_mixed",1000,0.3,0,"OU","clade",0.3,"cat3","bace",30,8960,0.123197544642857,0.00650022090563555
"types_mixed",100,1,0,"OU","clade",0.3,"cat3","bace",100,3013,0.0488711755705059,0.0125549919206711
"types_mixed",1000,1,0,"OU","clade",0.3,"cat3","bace",32,9561,0.0552406614574794,0.0160115253601875
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"cat3","bace",100,3013,0.16991994636053,0.0127159808426281
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"cat3","bace",30,8960,0.0886495535714286,0.00636307933139211
"types_mixed",100,1,0.5,"OU","clade",0.3,"cat3","bace",100,3013,0.062815278527592,0.0129348266796255
"types_mixed",1000,1,0.5,"OU","clade",0.3,"cat3","bace",32,9563,0.0512444807056518,0.0128731809028108
"types_mixed",100,0.3,0,"BM","mar",0.3,"cat3","bace",100,2955,0.246709097924858,0.00983109637458749
"types_mixed",1000,0.3,0,"BM","mar",0.3,"cat3","bace",83,24899,0.0794911442226596,0.00455558372154656
"types_mixed",100,1,0,"BM","mar",0.3,"cat3","bace",100,2956,0.0368379676746503,0.012290167880367
"types_mixed",1000,1,0,"BM","mar",0.3,"cat3","bace",82,24678,0.0398002643612314,0.0119172075950291
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"cat3","bace",100,2959,0.216127328357961,0.0106001481170614
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"cat3","bace",41,12451,0.065717613043129,0.00609570058382508
"types_mixed",100,1,0.5,"BM","mar",0.3,"cat3","bace",100,2992,0.0444319656965267,0.0118011684311218
"types_mixed",1000,1,0.5,"BM","mar",0.3,"cat3","bace",60,17924,0.0410624504269701,0.0152864495282776
"types_mixed",100,0.3,0,"OU","mar",0.3,"cat3","bace",100,2927,0.255561029448351,0.0108191594981798
"types_mixed",1000,0.3,0,"OU","mar",0.3,"cat3","bace",65,19562,0.0809835395153868,0.00460445275312501
"types_mixed",100,1,0,"OU","mar",0.3,"cat3","bace",100,2942,0.0536780337733896,0.0100843209044942
"types_mixed",1000,1,0,"OU","mar",0.3,"cat3","bace",73,22003,0.0161544396728392,0.00602034868680906
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"cat3","bace",100,2957,0.233050839238576,0.0097275702553851
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"cat3","bace",65,19584,0.05867289624183,0.00454432902508572
"types_mixed",100,1,0.5,"OU","mar",0.3,"cat3","bace",100,3005,0.0366708825186641,0.00843517006659791
"types_mixed",1000,1,0.5,"OU","mar",0.3,"cat3","bace",69,20724,0.0110549417387042,0.00499861393792056
"types_mixed",100,0.3,0,"OU","mcar",0.3,"cat3","bace",100,3000,0.230362490708466,0.00949445157596298
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"cat3","bace",86,25800,0.091771317829457,0.00381398022844821
"types_mixed",100,1,0,"OU","mcar",0.3,"cat3","bace",100,3000,0.0352001429584634,0.0054445344342751
"types_mixed",1000,1,0,"OU","mcar",0.3,"cat3","bace",71,21300,0.00968670556898762,0.00189285807399308
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"cat3","bace",100,3000,0.222823750425415,0.00890155210802422
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"cat3","bace",74,22200,0.044813063063063,0.00325605488391342
"types_mixed",100,1,0.5,"OU","mcar",0.3,"cat3","bace",100,3000,0.0422658359957895,0.00678724766588522
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"cat3","bace",68,20400,0.00718863757531002,0.00132918127388811
"types_mixed",100,0.3,0,"BM","mcar",0.1,"cat3","floor",200,2000,0.0512777777777778,0.0098489687867458
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"cat3","floor",200,20000,0.0125611111111111,0.00284495054560242
"types_mixed",100,1,0,"BM","mcar",0.1,"cat3","floor",200,2000,0.0295,0.00827532386648579
"types_mixed",1000,1,0,"BM","mcar",0.1,"cat3","floor",200,20000,0.00799999999999999,0.00244039920790407
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"cat3","floor",200,2000,0.0542222222222222,0.00934252730658825
"types_mixed",1000,0.3,0.5,"BM","mcar",0.1,"cat3","floor",200,20000,0.00855555555555552,0.00271728795623259
"types_mixed",100,1,0.5,"BM","mcar",0.1,"cat3","floor",200,2000,0.0378333333333333,0.00850930044461372
"types_mixed",1000,1,0.5,"BM","mcar",0.1,"cat3","floor",200,20000,0.00660555555555549,0.00256457861831442
"types_mixed",100,0.3,0,"OU","mcar",0.1,"cat3","floor",200,2000,0.0577222222222222,0.00967974624458915
"types_mixed",1000,0.3,0,"OU","mcar",0.1,"cat3","floor",200,20000,0.0127111111111111,0.00298416840263353
"types_mixed",100,1,0,"OU","mcar",0.1,"cat3","floor",200,2000,0.0330555555555556,0.00857014851453223
"types_mixed",1000,1,0,"OU","mcar",0.1,"cat3","floor",200,20000,0.00983333333333338,0.00247048747457383
"types_mixed",100,0.3,0.5,"OU","mcar",0.1,"cat3","floor",200,2000,0.0586111111111111,0.010641347133385
"types_mixed",1000,0.3,0.5,"OU","mcar",0.1,"cat3","floor",200,20000,0.0092833333333333,0.0029434540942721
"types_mixed",100,1,0.5,"OU","mcar",0.1,"cat3","floor",200,2000,0.0309444444444444,0.00775505054178497
"types_mixed",1000,1,0.5,"OU","mcar",0.1,"cat3","floor",200,20000,0.00650555555555546,0.00294597652796683
"types_mixed",100,0.3,0,"BM","clade",0.3,"cat3","floor",200,6015,0.046242936686822,0.00762299017170807
"types_mixed",1000,0.3,0,"BM","clade",0.3,"cat3","floor",200,60001,0.0235324198402173,0.0051731633683638
"types_mixed",100,1,0,"BM","clade",0.3,"cat3","floor",200,6015,0.0543536736460889,0.0116770881159018
"types_mixed",1000,1,0,"BM","clade",0.3,"cat3","floor",200,60001,0.0937252086616314,0.0146501818289969
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"cat3","floor",200,6015,0.0381369610477258,0.00786268769393766
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"cat3","floor",200,60001,0.0228397957959333,0.00528469996927918
"types_mixed",100,1,0.5,"BM","clade",0.3,"cat3","floor",200,6015,0.0540958634960816,0.012472011639538
"types_mixed",1000,1,0.5,"BM","clade",0.3,"cat3","floor",200,60001,0.0904219958264122,0.013528180416861
"types_mixed",100,0.3,0,"OU","clade",0.3,"cat3","floor",200,6015,0.0526203541299765,0.00804248694444916
"types_mixed",1000,0.3,0,"OU","clade",0.3,"cat3","floor",200,60001,0.0262759798971346,0.00532723663875479
"types_mixed",100,1,0,"OU","clade",0.3,"cat3","floor",200,6015,0.0754638980038187,0.013499629923539
"types_mixed",1000,1,0,"OU","clade",0.3,"cat3","floor",200,60001,0.0840408432201294,0.0121568013880603
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"cat3","floor",200,6015,0.044035942927001,0.00784592052925961
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"cat3","floor",200,60001,0.0314685502746893,0.00601012059474605
"types_mixed",100,1,0.5,"OU","clade",0.3,"cat3","floor",200,6015,0.0516069722363307,0.013198252816025
"types_mixed",1000,1,0.5,"OU","clade",0.3,"cat3","floor",200,60001,0.0815479324254482,0.0119785524542788
"types_mixed",100,0.3,0,"BM","mar",0.3,"cat3","floor",200,5960,0.0550000229209252,0.00915370774390206
"types_mixed",1000,0.3,0,"BM","mar",0.3,"cat3","floor",200,60136,0.0261883767918064,0.0069039542702026
"types_mixed",100,1,0,"BM","mar",0.3,"cat3","floor",200,5959,0.0734726368828047,0.0132140759752274
"types_mixed",1000,1,0,"BM","mar",0.3,"cat3","floor",200,60140,0.057775272234599,0.0102353135185458
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"cat3","floor",200,5974,0.0531778039063244,0.00784862310724151
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"cat3","floor",200,60113,0.0278973580908219,0.00626429847868394
"types_mixed",100,1,0.5,"BM","mar",0.3,"cat3","floor",200,5980,0.0610930706378832,0.011387507900899
"types_mixed",1000,1,0.5,"BM","mar",0.3,"cat3","floor",200,60055,0.0671158166576918,0.0111634559656221
"types_mixed",100,0.3,0,"OU","mar",0.3,"cat3","floor",200,5933,0.0584748955414626,0.00911463587524457
"types_mixed",1000,0.3,0,"OU","mar",0.3,"cat3","floor",200,60133,0.0335172984549335,0.0069010463019037
"types_mixed",100,1,0,"OU","mar",0.3,"cat3","floor",200,5940,0.0587886555471395,0.0106988297937399
"types_mixed",1000,1,0,"OU","mar",0.3,"cat3","floor",200,60171,0.0410122438704532,0.00958868873151537
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"cat3","floor",200,5994,0.0659956544478678,0.00857574456750456
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"cat3","floor",200,59999,0.0361529252079557,0.00706236440876604
"types_mixed",100,1,0.5,"OU","mar",0.3,"cat3","floor",200,6014,0.05162459852064,0.0108720005342288
"types_mixed",1000,1,0.5,"OU","mar",0.3,"cat3","floor",200,59991,0.0504945402819924,0.0102236613132162
"types_mixed",100,0.3,0,"OU","mcar",0.3,"cat3","floor",200,6000,0.0370238095238095,0.00609981423204781
"types_mixed",1000,0.3,0,"OU","mcar",0.3,"cat3","floor",200,60000,0.0075523809523811,0.00204213875096491
"types_mixed",100,1,0,"OU","mcar",0.3,"cat3","floor",200,6000,0.024,0.00616011587539626
"types_mixed",1000,1,0,"OU","mcar",0.3,"cat3","floor",200,60000,0.00821666666666652,0.00179328406182262
"types_mixed",100,0.3,0.5,"OU","mcar",0.3,"cat3","floor",200,6000,0.0294523809523809,0.00553221221306596
"types_mixed",1000,0.3,0.5,"OU","mcar",0.3,"cat3","floor",200,60000,0.00758095238095239,0.00176979935920624
"types_mixed",100,1,0.5,"OU","mcar",0.3,"cat3","floor",200,6000,0.0239761904761904,0.00595793867243634
"types_mixed",1000,1,0.5,"OU","mcar",0.3,"cat3","floor",200,60000,0.00702857142857167,0.00161175098398444
"types_mixed",100,0.3,0,"BM","mcar",0.1,"cat3","freq",200,2000,0.0584836559589724,0.00917674326115929
"types_mixed",1000,0.3,0,"BM","mcar",0.1,"cat3","freq",200,20000,0.0141141775331188,0.00475264406837654
"types_mixed",100,1,0,"BM","mcar",0.1,"cat3","freq",200,2000,0.0210437766170355,0.00549683140032997
"types_mixed",1000,1,0,"BM","mcar",0.1,"cat3","freq",200,20000,0.00915792371365324,0.00117411036887793
"types_mixed",100,0.3,0.5,"BM","mcar",0.1,"cat3","freq",200,2000,0.0651257002787827,0.0089908137630742
