"dgp","n","lambda","rho","evo","miss","frac","trait","metric","arm","reference","n_common_seeds","mean_diff","mcse_diff"
"types_mixed",100,0.3,0,"BM","clade",0.3,"c2","zRMSE","gnn_off","freq",200,-0.0808531099439306,0.016130872262419
"types_mixed",100,0.3,0,"BM","clade",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.0853094422357983,0.0163973579236503
"types_mixed",100,0.3,0,"BM","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.190306619189435,0.0150387007711029
"types_mixed",1000,0.3,0,"BM","clade",0.3,"c2","zRMSE","gnn_off","freq",200,-0.114588742721069,0.0127593723652118
"types_mixed",1000,0.3,0,"BM","clade",0.3,"c2","zRMSE","floor","freq",200,-0.0904981020656033,0.0142784679556035
"types_mixed",1000,0.3,0,"BM","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.133467053335087,0.0121262791790965
"types_mixed",1000,0.3,0,"BM","clade",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.112799355468181,0.0127599083292909
"types_mixed",1000,0.3,0,"BM","clade",0.3,"c2","zRMSE","bace","freq",30,0.0449631571322723,0.046838446437193
"types_mixed",1000,0.3,0,"BM","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.234267271006864,0.0119688921076106
"types_mixed",1000,0.3,0,"BM","clade",0.3,"c2","zRMSE","gnn_on","freq",200,-0.112113405609566,0.0128877462146975
"types_mixed",100,1,0,"BM","clade",0.3,"c2","zRMSE","floor","freq",200,0.605076429559188,0.0365235129795778
"types_mixed",100,1,0,"BM","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,0.000149178614761036,0.00111650849485492
"types_mixed",100,1,0,"BM","clade",0.3,"c2","zRMSE","gnn_off","freq",200,-0.0137560906124608,0.0160747123514114
"types_mixed",100,1,0,"BM","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.0326212582888004,0.0151047988080004
"types_mixed",100,1,0,"BM","clade",0.3,"c2","zRMSE","bace","freq",100,0.392094508678095,0.0564868819930281
"types_mixed",100,1,0,"BM","clade",0.3,"c2","zRMSE","gnn_on_full","freq",185,0.0323131481855948,0.00932730493675256
"types_mixed",100,1,0,"BM","clade",0.3,"c2","zRMSE","gnn_on","freq",200,0.0843185978590556,0.0187453028376093
"types_mixed",1000,1,0,"BM","clade",0.3,"c2","zRMSE","gnn_on","freq",200,0.0308291694354107,0.00369753229333335
"types_mixed",1000,1,0,"BM","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.000141581070242403,0.000143591905186369
"types_mixed",1000,1,0,"BM","clade",0.3,"c2","zRMSE","bace","freq",30,0.695334285316679,0.105355691511418
"types_mixed",1000,1,0,"BM","clade",0.3,"c2","zRMSE","gnn_off","freq",200,-0.0368023542533927,0.017587760830731
"types_mixed",1000,1,0,"BM","clade",0.3,"c2","zRMSE","gnn_on_full","freq",191,0.0112174679062974,0.00302089196064269
"types_mixed",1000,1,0,"BM","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.0467592831940038,0.0174464261477171
"types_mixed",1000,1,0,"BM","clade",0.3,"c2","zRMSE","floor","freq",200,0.807999479487958,0.03148742396121
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_on","freq",200,-0.0791084895285152,0.0161887930497674
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.0853490792215557,0.0158206071602714
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.0813885060070291,0.0161314855439794
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","bace","freq",100,-0.103768254586469,0.0266122791011186
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_off","freq",200,-0.0755512307890636,0.0161501334883558
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","floor","freq",200,-0.0661910495540761,0.017328340368058
"types_mixed",100,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.187754061512076,0.0150214930681853
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.0900833432077482,0.0111588183623288
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_off","freq",200,-0.093526236325027,0.0112568477528871
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","bace","freq",30,-0.151276474890439,0.0268900956702104
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","floor","freq",200,-0.0671290794489321,0.0126346002340284
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.114183255354159,0.00973343623724144
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.231083467918701,0.0105018474018563
"types_mixed",1000,0.3,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_on","freq",200,-0.0903395175631316,0.0110689396195207
"types_mixed",100,1,0.5,"BM","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.00092759138919771,0.000689481530646826
"types_mixed",100,1,0.5,"BM","clade",0.3,"c2","zRMSE","bace","freq",100,0.441326354952348,0.0522258045877006
"types_mixed",100,1,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.00350001263939897,0.0191375190943
"types_mixed",100,1,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_off","freq",200,0.00719558222898697,0.0141835247864057
"types_mixed",100,1,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_on","freq",200,0.0908438470131119,0.0185566097192622
"types_mixed",100,1,0.5,"BM","clade",0.3,"c2","zRMSE","floor","freq",200,0.637971257198177,0.0343411217485788
"types_mixed",100,1,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_on_full","freq",183,0.0501958546023001,0.0154974742717642
"types_mixed",1000,1,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_on_full","freq",193,0.0184804746201319,0.00388767237174097
"types_mixed",1000,1,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.0333277379169823,0.0129050773880412
"types_mixed",1000,1,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_on","freq",200,0.0413840932836446,0.00458223647495865
"types_mixed",1000,1,0.5,"BM","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-6.95835602781223e-05,0.000146995909173473
"types_mixed",1000,1,0.5,"BM","clade",0.3,"c2","zRMSE","bace","freq",30,0.530141443239645,0.106826254183807
"types_mixed",1000,1,0.5,"BM","clade",0.3,"c2","zRMSE","gnn_off","freq",200,-0.015721019733849,0.0135014958839112
"types_mixed",1000,1,0.5,"BM","clade",0.3,"c2","zRMSE","floor","freq",200,0.838796145278399,0.0309962977389039
"types_mixed",100,0.3,0,"OU","clade",0.3,"c2","zRMSE","bace","freq",100,0.117357587211913,0.0387487447434295
"types_mixed",100,0.3,0,"OU","clade",0.3,"c2","zRMSE","floor","freq",200,-0.0787069998443968,0.0168271993070203
"types_mixed",100,0.3,0,"OU","clade",0.3,"c2","zRMSE","gnn_on","freq",200,-0.0718022626092833,0.0159217412815086
"types_mixed",100,0.3,0,"OU","clade",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.069644310611903,0.0158213698889644
"types_mixed",100,0.3,0,"OU","clade",0.3,"c2","zRMSE","gnn_off","freq",200,-0.0683265170389882,0.0156919063010131
"types_mixed",100,0.3,0,"OU","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.175272408200647,0.0145064708027056
"types_mixed",100,0.3,0,"OU","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.0836277431156066,0.0156160844101524
"types_mixed",1000,0.3,0,"OU","clade",0.3,"c2","zRMSE","gnn_on","freq",200,-0.0940591997486291,0.0114809099624527
"types_mixed",1000,0.3,0,"OU","clade",0.3,"c2","zRMSE","bace","freq",30,0.0438935706958114,0.0360278703972315
"types_mixed",1000,0.3,0,"OU","clade",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.0944078616828859,0.0114957562263567
"types_mixed",1000,0.3,0,"OU","clade",0.3,"c2","zRMSE","floor","freq",200,-0.062580334113787,0.0133678266357442
"types_mixed",1000,0.3,0,"OU","clade",0.3,"c2","zRMSE","gnn_off","freq",200,-0.097095970049797,0.0117034942827744
"types_mixed",1000,0.3,0,"OU","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.211264386886207,0.0114986413421723
"types_mixed",1000,0.3,0,"OU","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.123465676915085,0.0109271091150567
"types_mixed",100,1,0,"OU","clade",0.3,"c2","zRMSE","gnn_on_full","freq",200,0.0395027437048476,0.00855916655336585
"types_mixed",100,1,0,"OU","clade",0.3,"c2","zRMSE","gnn_off","freq",200,0.0374133200363004,0.00888043456490747
"types_mixed",100,1,0,"OU","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,0.0208506978206478,0.00932327526060845
"types_mixed",100,1,0,"OU","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,3.86439802797327e-05,0.00106376520240517
"types_mixed",100,1,0,"OU","clade",0.3,"c2","zRMSE","floor","freq",200,0.482334044627324,0.0277275841551101
"types_mixed",100,1,0,"OU","clade",0.3,"c2","zRMSE","gnn_on","freq",200,0.0980244758908301,0.0157598526117651
"types_mixed",100,1,0,"OU","clade",0.3,"c2","zRMSE","bace","freq",100,0.142843226674672,0.0270227544355381
"types_mixed",1000,1,0,"OU","clade",0.3,"c2","zRMSE","gnn_off","freq",200,0.00986969658337325,0.00731288824771828
"types_mixed",1000,1,0,"OU","clade",0.3,"c2","zRMSE","gnn_on","freq",200,0.0486178007966873,0.00516040858440795
"types_mixed",1000,1,0,"OU","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.000186477027811694,0.000152046631539588
"types_mixed",1000,1,0,"OU","clade",0.3,"c2","zRMSE","bace","freq",32,0.256798752228267,0.0816228108003981
"types_mixed",1000,1,0,"OU","clade",0.3,"c2","zRMSE","gnn_on_full","freq",199,0.0161964640100921,0.00338300379653065
"types_mixed",1000,1,0,"OU","clade",0.3,"c2","zRMSE","floor","freq",200,0.764296839016427,0.027651856147027
"types_mixed",1000,1,0,"OU","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.00569853437652771,0.00653501768435762
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_off","freq",200,-0.0652529169331059,0.0151726651844135
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.0787851709502247,0.0148052648291789
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.17911956221628,0.0143530124258051
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","floor","freq",200,-0.0643470934407252,0.0164045037334243
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","bace","freq",100,-0.0911406734513373,0.024950610483651
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.0695697040096298,0.0152224599065264
"types_mixed",100,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_on","freq",200,-0.0671915038460947,0.0154569229083481
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.207223638095537,0.00984332633762164
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_off","freq",200,-0.0812347291030474,0.0100048649440088
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","bace","freq",30,-0.142418113027508,0.0226458084212705
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","floor","freq",200,-0.0396393250516902,0.0118987693093811
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.114408519631889,0.00775452701821835
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_on","freq",200,-0.0710892452118757,0.0103877446090186
"types_mixed",1000,0.3,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.0728213393701195,0.0103728730715479
"types_mixed",100,1,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_on_full","freq",197,0.0345752831509199,0.0104782553128293
"types_mixed",100,1,0.5,"OU","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.00293515366527045,0.00117990886351263
"types_mixed",100,1,0.5,"OU","clade",0.3,"c2","zRMSE","floor","freq",200,0.470654430851158,0.027449588351725
"types_mixed",100,1,0.5,"OU","clade",0.3,"c2","zRMSE","bace","freq",100,0.211653720756611,0.0314106381788454
"types_mixed",100,1,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.00737824260574957,0.00515177317760893
"types_mixed",100,1,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_on","freq",200,0.0912448495965874,0.0171831580818315
"types_mixed",100,1,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_off","freq",200,0.0288123054650785,0.0107998102422261
"types_mixed",1000,1,0.5,"OU","clade",0.3,"c2","zRMSE","bace","freq",32,0.269149096216096,0.0914305170905989
"types_mixed",1000,1,0.5,"OU","clade",0.3,"c2","zRMSE","floor","freq",200,0.783513092330998,0.0286395304542546
"types_mixed",1000,1,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.00068413514473332,0.000284139648067483
"types_mixed",1000,1,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_off","freq",200,0.0225202469072561,0.0039310500171559
"types_mixed",1000,1,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_on_full","freq",200,0.022218985012904,0.00392690849237411
"types_mixed",1000,1,0.5,"OU","clade",0.3,"c2","zRMSE","gnn_on","freq",200,0.0575630562361064,0.00561335033418385
"types_mixed",1000,1,0.5,"OU","clade",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.000215282163044588,0.000145177356621299
"types_mixed",100,0.3,0,"BM","mar",0.3,"c2","zRMSE","bace","freq",100,0.0434609471489424,0.042424560237734
"types_mixed",100,0.3,0,"BM","mar",0.3,"c2","zRMSE","floor","freq",200,-0.159182278399954,0.0197595868637076
"types_mixed",100,0.3,0,"BM","mar",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.169235381993084,0.0186533907927751
"types_mixed",100,0.3,0,"BM","mar",0.3,"c2","zRMSE","gnn_off","freq",200,-0.162874792279979,0.018758046494133
"types_mixed",100,0.3,0,"BM","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.307112010250545,0.0175620787871154
"types_mixed",100,0.3,0,"BM","mar",0.3,"c2","zRMSE","gnn_on","freq",200,-0.168947560304887,0.0186156411553362
"types_mixed",100,0.3,0,"BM","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.167739080963184,0.0189649718466378
"types_mixed",1000,0.3,0,"BM","mar",0.3,"c2","zRMSE","floor","freq",200,-0.129129667929994,0.0152212584259454
"types_mixed",1000,0.3,0,"BM","mar",0.3,"c2","zRMSE","gnn_on","freq",200,-0.153503159314506,0.0149068865910301
"types_mixed",1000,0.3,0,"BM","mar",0.3,"c2","zRMSE","bace","freq",83,0.0589706161300461,0.027302523501319
"types_mixed",1000,0.3,0,"BM","mar",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.15327949776138,0.0148657429367314
"types_mixed",1000,0.3,0,"BM","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.314151279400018,0.0146523210121187
"types_mixed",1000,0.3,0,"BM","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.178140606036849,0.0141817443695984
"types_mixed",1000,0.3,0,"BM","mar",0.3,"c2","zRMSE","gnn_off","freq",200,-0.155620828106278,0.0148116259351827
"types_mixed",100,1,0,"BM","mar",0.3,"c2","zRMSE","bace","freq",100,0.381339574182672,0.0442949863122245
"types_mixed",100,1,0,"BM","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.0576133710014308,0.0229086937372417
"types_mixed",100,1,0,"BM","mar",0.3,"c2","zRMSE","floor","freq",200,0.746951469639512,0.0289367343998537
"types_mixed",100,1,0,"BM","mar",0.3,"c2","zRMSE","gnn_on_full","freq",185,0.0187448763317472,0.00979495628574341
"types_mixed",100,1,0,"BM","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.000221509210935927,0.000682860102623082
"types_mixed",100,1,0,"BM","mar",0.3,"c2","zRMSE","gnn_off","freq",200,-0.050385603274331,0.022386692029059
"types_mixed",100,1,0,"BM","mar",0.3,"c2","zRMSE","gnn_on","freq",200,0.0577980093609208,0.0111957607460592
"types_mixed",1000,1,0,"BM","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.0361528635681566,0.0154793098539614
"types_mixed",1000,1,0,"BM","mar",0.3,"c2","zRMSE","gnn_on","freq",200,0.020483606957221,0.00177529017463697
"types_mixed",1000,1,0,"BM","mar",0.3,"c2","zRMSE","floor","freq",200,0.943974172699723,0.0226895785575431
"types_mixed",1000,1,0,"BM","mar",0.3,"c2","zRMSE","gnn_off","freq",200,-0.0356232020991983,0.0142944283697404
"types_mixed",1000,1,0,"BM","mar",0.3,"c2","zRMSE","gnn_on_full","freq",191,0.00722579621441487,0.00158447182414936
"types_mixed",1000,1,0,"BM","mar",0.3,"c2","zRMSE","bace","freq",82,0.533894865615469,0.0568827264966699
"types_mixed",1000,1,0,"BM","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,7.68690276058418e-05,4.06311361313113e-05
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.137550857715422,0.0185625707828336
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.131698327011402,0.0186125115968708
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","floor","freq",200,-0.100905381611368,0.0199388232318535
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","bace","freq",100,-0.254445065178971,0.0262824948561646
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_on","freq",200,-0.131581235685036,0.018723607181967
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_off","freq",200,-0.110591346452969,0.0189287873959841
"types_mixed",100,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.320459277846948,0.0166419923684293
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_on","freq",200,-0.0727633855998386,0.0132794734874125
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.292176971093937,0.0125174745637621
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","floor","freq",200,-0.048037127600368,0.0140018368751103
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_off","freq",200,-0.0736695365592678,0.0132140922468358
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","bace","freq",41,-0.259612139498784,0.0166717127353481
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.133894707317282,0.012715383973751
"types_mixed",1000,0.3,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.0731924821995528,0.0132932560333679
"types_mixed",100,1,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_on_full","freq",183,0.054448238012924,0.00939856413291016
"types_mixed",100,1,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_off","freq",200,-0.0186732765970133,0.0193926225139369
"types_mixed",100,1,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_on","freq",200,0.0911992279922498,0.0110788594798058
"types_mixed",100,1,0.5,"BM","mar",0.3,"c2","zRMSE","floor","freq",200,0.76254837525686,0.028057996398794
"types_mixed",100,1,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.0346085287471832,0.0233766083846635
"types_mixed",100,1,0.5,"BM","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,0.000468161715078052,0.000767687373413326
"types_mixed",100,1,0.5,"BM","mar",0.3,"c2","zRMSE","bace","freq",100,0.46094460871588,0.0456950313935649
"types_mixed",1000,1,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_on_full","freq",193,0.0136455664933575,0.00230904538437494
"types_mixed",1000,1,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.0292944959876972,0.0115452093302777
"types_mixed",1000,1,0.5,"BM","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,0.000101372308899936,5.30225477345591e-05
"types_mixed",1000,1,0.5,"BM","mar",0.3,"c2","zRMSE","floor","freq",200,0.972476929993227,0.0219034411247845
"types_mixed",1000,1,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_off","freq",200,-0.0166840213581666,0.011804498946963
"types_mixed",1000,1,0.5,"BM","mar",0.3,"c2","zRMSE","bace","freq",60,0.707903094848715,0.0638704509900178
"types_mixed",1000,1,0.5,"BM","mar",0.3,"c2","zRMSE","gnn_on","freq",200,0.0286685496548068,0.00287810092292715
"types_mixed",100,0.3,0,"OU","mar",0.3,"c2","zRMSE","gnn_on","freq",200,-0.14515115783166,0.0176315326105076
"types_mixed",100,0.3,0,"OU","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.282043971753227,0.0164067180718355
"types_mixed",100,0.3,0,"OU","mar",0.3,"c2","zRMSE","bace","freq",100,0.0504255248451771,0.0429517055152795
"types_mixed",100,0.3,0,"OU","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.144910297446014,0.0177744352409114
"types_mixed",100,0.3,0,"OU","mar",0.3,"c2","zRMSE","gnn_off","freq",200,-0.146011974350125,0.0177745551725158
"types_mixed",100,0.3,0,"OU","mar",0.3,"c2","zRMSE","floor","freq",200,-0.136085473013664,0.0185662360083437
"types_mixed",100,0.3,0,"OU","mar",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.148647344596151,0.0177819733213233
"types_mixed",1000,0.3,0,"OU","mar",0.3,"c2","zRMSE","gnn_off","freq",200,-0.132361709237175,0.0135206941536671
"types_mixed",1000,0.3,0,"OU","mar",0.3,"c2","zRMSE","floor","freq",200,-0.0926428864920629,0.0140042273372684
"types_mixed",1000,0.3,0,"OU","mar",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.130263313885024,0.013478272180955
"types_mixed",1000,0.3,0,"OU","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.294238223364799,0.0136680178633786
"types_mixed",1000,0.3,0,"OU","mar",0.3,"c2","zRMSE","gnn_on","freq",200,-0.130551738306004,0.0134546010245217
"types_mixed",1000,0.3,0,"OU","mar",0.3,"c2","zRMSE","bace","freq",65,0.0850037998284597,0.0301532832244589
"types_mixed",1000,0.3,0,"OU","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.166950525074368,0.0126953207278006
"types_mixed",100,1,0,"OU","mar",0.3,"c2","zRMSE","bace","freq",100,0.197245000757744,0.0275881108865591
"types_mixed",100,1,0,"OU","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,-9.513482135636e-05,0.000864976014616637
"types_mixed",100,1,0,"OU","mar",0.3,"c2","zRMSE","gnn_on","freq",200,0.102853151478574,0.0125195062982813
"types_mixed",100,1,0,"OU","mar",0.3,"c2","zRMSE","gnn_off","freq",200,0.0452284125347314,0.00998574603547427
"types_mixed",100,1,0,"OU","mar",0.3,"c2","zRMSE","floor","freq",200,0.68243626721061,0.0194594133446451
"types_mixed",100,1,0,"OU","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,0.0383325569332982,0.00993860396754217
"types_mixed",100,1,0,"OU","mar",0.3,"c2","zRMSE","gnn_on_full","freq",200,0.0547725693125863,0.0110361941884899
"types_mixed",1000,1,0,"OU","mar",0.3,"c2","zRMSE","gnn_on_full","freq",199,0.0133361930186948,0.0018807807595501
"types_mixed",1000,1,0,"OU","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.0043852755846805,0.004303420620585
"types_mixed",1000,1,0,"OU","mar",0.3,"c2","zRMSE","gnn_on","freq",200,0.036155365526914,0.00288777932605929
"types_mixed",1000,1,0,"OU","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,4.70912055329523e-05,6.95830863317175e-05
"types_mixed",1000,1,0,"OU","mar",0.3,"c2","zRMSE","floor","freq",200,0.909727894164597,0.0135176030165629
"types_mixed",1000,1,0,"OU","mar",0.3,"c2","zRMSE","bace","freq",73,0.200680241714352,0.0469260525941953
"types_mixed",1000,1,0,"OU","mar",0.3,"c2","zRMSE","gnn_off","freq",200,0.00898350252363208,0.00469696030872096
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.290667753026805,0.0159694651762023
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","gnn_off","freq",200,-0.0718428923207271,0.0183601171209256
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.0950186619762073,0.0182520758092583
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","floor","freq",200,-0.0667907449781844,0.0194094241668329
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","bace","freq",100,-0.223213721777847,0.0262841547293521
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.0898726985062848,0.0184321640837264
"types_mixed",100,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","gnn_on","freq",200,-0.0844399680597617,0.0185208500563385
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","bace","freq",65,-0.244252093516275,0.011496105584136
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","gnn_on","freq",200,-0.0408480053294382,0.00982531321404217
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","floor","freq",200,-0.00371612394176328,0.0102478596683171
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,-0.261857849728922,0.00921673775453528
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","gnn_off","freq",200,-0.0424322205468942,0.00978263009439983
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","gnn_off_rphylopars","freq",200,-0.129654120247199,0.00796767376078671
"types_mixed",1000,0.3,0.5,"OU","mar",0.3,"c2","zRMSE","gnn_on_full","freq",200,-0.0411908734352232,0.00989016998942706
"types_mixed",100,1,0.5,"OU","mar",0.3,"c2","zRMSE","freq_lambda","freq",200,0.000739246038124457,0.000943579482771224
"types_mixed",100,1,0.5,"OU","mar",0.3,"c2","zRMSE","bace","freq",100,0.199645197312658,0.0370006026945396
"types_mixed",100,1,0.5,"OU","mar",0.3,"c2","zRMSE","gnn_on","freq",200,0.11364889029557,0.0125101822995769
"types_mixed",100,1,0.5,"OU","mar",0.3,"c2","zRMSE","gnn_off","freq",200,0.0557587688006998,0.0145353530441412
"types_mixed",100,1,0.5,"OU","mar",0.3,"c2","zRMSE","floor","freq",200,0.677355803672043,0.0191630474668492
